%  columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=215255, Mon Feb 22 01:50:29 2016
0 0 0.5 1.00004285806 1.0 1.0 1.00000714288 1.00001428582 1.0000214288 1.00002857184 1.00003571492 1.00004285806
1 9 0.459645194075 1.00004285806 1.0 1.0 1.00000714288 1.00001428582 1.0000214288 1.00002857184 1.00003571492 1.00004285806
2 18 0.423930105572 1.0681911067 0.921957514257 0.921957514257 0.954430440759 0.97841052764 0.985880429928 0.987978586566 0.99718783168 1.0681911067
3 27 0.476017647545 1.06755341249 0.902968543667 0.902968543667 0.933192770119 0.947646309717 0.968673910254 1.00326255856 1.03226555919 1.06755341249
4 36 0.441356736168 1.26741069261 0.8913669253 0.8913669253 0.90194171312 0.928081184314 0.948859996651 0.997048454249 1.05803543535 1.26741069261
5 45 0.390082901376 1.25960107002 0.877684094537 0.877684094537 0.881815574636 0.903377203993 0.928152062891 1.00214831435 1.05223490271 1.25960107002
6 54 0.354305309374 1.24624403218 0.817599892001 0.817599892001 0.860908198285 0.885962027102 0.944790427842 0.998277469482 1.0226648209 1.24624403218
7 63 0.336991522097 1.23689451615 0.773981023261 0.773981023261 0.839911290719 0.877592270236 0.925380945736 0.995279757887 1.03445958704 1.23689451615
8 72 0.301415881844 1.23933691592 0.73441224554 0.73441224554 0.803028104856 0.853742635366 0.918288377046 0.995930891252 1.06969133079 1.23933691592
9 81 0.273086143315 1.21816636004 0.713443940124 0.713443940124 0.783769305592 0.822444503708 0.893683323804 0.989850795044 1.1114344468 1.21816636004
10 90 0.244179563677 1.20494289885 0.670986846726 0.670986846726 0.771767499103 0.794649175642 0.884101754409 0.987318916171 1.11422632103 1.20494289885
11 99 0.245119805042 1.24638807839 0.645088606799 0.645088606799 0.733013479621 0.776940955843 0.870992764255 0.976260907529 1.11525984852 1.24638807839
12 108 0.22465170346 1.40456980077 0.60925266951 0.60925266951 0.716251204749 0.763616121352 0.849223873305 0.971942427043 1.10782494761 1.40456980077
