9 -421
-366 -321
-139 -343
-3 -322
-90 -367
-908 -449
-75 -425
-1803 -297
-1889 -582
-9 -398
-43 -426
-1618 -464
-515 -551
-57 -479
-724 -446
-41 -476
-42 -319
-7 -131
8 -39
301 22
-126 -69
-165 -144
143 -98
103 -208
-84 -385
-78 -325
-1747 -580
-70 -454
-77 -489
-57 -401
-49 -421
-1185 -159
-1885 -443
-571 -459
-379 -486
-367 -422
-110 -322
-108 -290
-108 -343
109 -285
-108 -258
-123 -285
158 -253
88 -269
-36 -554
-44 -400
4 -225
-231 -26
-247 0
-213 -3
252 -59
122 -119
-67 -235
-109 -318
66 -225
-700 -543
-111 -485
-96 -366
-85 -520
-40 -468
-2030 -397
-520 -567
-1584 -594
-113 -391
-130 -266
-122 -303
-111 -269
-147 -252
-143 -179
195 -120
154 -163
-126 -147
-147 -137
225 -50
-155 -136
-174 -96
-140 -129
-166 -85
236 -121
-130 -144
-152 -98
190 -125
109 -137
-116 -183
-168 -131
219 -81
-135 -210
-135 -118
201 -85
-111 -205
213 -163
184 -126
17 -199
-91 -256
-85 -366
-95 -520
-66 -414
-64 -536
-90 -460
-1138 -492
-71 -405
-111 -350
-125 -319
78 -249
-107 -364
-130 -353
-23 -340
-127 -295
96 -246
-118 -436
-150 -275
-108 -231
103 -185
-123 -191
-124 -169
111 -110
140 -137
-118 -147
-159 -99
-154 -139
-163 -89
136 -134
-125 -140
-162 -109
-163 -91
192 -81
115 -164
-114 -194
-165 -157
162 -78
-134 -244
-153 -155
138 -107
-142 -146
205 -72
-102 -190
-148 -158
103 -105
-100 -220
-132 -267
176 -172
128 -283
-88 -416
-64 -394
-45 -531
-658 -348
-668 -300
-65 -499
-61 -308
7 -89
167 17
-176 -20
255 -39
-135 -165
200 -168
-126 -174
-145 -166
185 -176
148 -158
-120 -326
-125 -284
161 -185
-117 -279
-119 -320
-152 -234
-112 -184
5 -202
-1313 -433
49 -308
-84 -484
-33 -372
0 -189
62 -13
-212 -9
-165 -48
234 -78
67 -192
-106 -441
-291 -381
-334 -316
78 -322
-80 -367
-48 -424
-586 -196
-1974 -289
-687 -447
-295 -527
-725 -473
-91 -381
-1596 -531
-215 -390
-41 -298
-88 -328
-1036 -526
-261 -399
-111 -339
-112 -263
-120 -257
137 -312
-81 -287
-65 -432
~-1427 -576
91 -297
-333 -498
-91 -562
-2026 -415
-78 -331
-787 -547
-471 -549
-75 -345
-1198 -541
-71 -449
-99 -426
-40 -509
-1077 -376
-1007 -553
-94 -358
-370 -491
-242 -445
-96 -390
-198 -430
-55 -441
-85 -537
-21 -448
-21 -221
-643 -89
-271 -60
46 -43
-196 10
233 -11
-161 -118
216 -80
95 -222
-124 -446
-121 -282
-111 -389
-93 -358
22 -365
-57 -373
-52 -334
-27 -116
-13 -102
.Connected.
Connected.

Disconnected.
