14,2002
74,2001
134,1997
194,1987
254,1973
314,1954
374,1933
434,1910
494,1885
554,1860
614,1836
675,1812
735,1788
795,1764
855,1742
915,1719
975,1697
1035,1676
1095,1655
1155,1634
1215,1614
1275,1594
1335,1574
1395,1555
1455,1535
1515,1517
1575,1498
1635,1480
1696,1461
1756,1443
1816,1426
1876,1408
1936,1391
1996,1373
2056,1357
2116,1341
2176,1325
2236,1309
2296,1294
2356,1278
2416,1263
2476,1248
2536,1234
2597,1220
2657,1205
2717,1192
2777,1179
2837,1165
2897,1152
2957,1139
3017,1126
3077,1114
3137,1102
3197,1090
3257,1079
3317,1067
3377,1056
3437,1045
3497,1034
3557,1023
3617,1013
3678,1003
3738,993
3798,983
3858,974
3918,965
3978,956
4038,947
4098,939
4158,931
4218,923
4278,915
4338,908
4398,900
4458,893
4518,885
4578,879
4639,872
4699,865
4759,859
4819,852
4879,846
4939,840
4999,834
5059,829
5119,823
5179,818
5239,813
5299,809
5359,805
5419,800
5479,797
5539,792
5599,789
5659,785
5720,782
5780,778
5840,776
5900,773
5960,770
6020,768
6080,764
6140,762
6200,761
6260,758
6320,756
6380,755
6440,754
6500,752
6560,751
6620,750
6681,749
6741,749
6801,748
6861,748
6921,748
6981,748
7041,748
7101,748
7161,748
7221,748
7281,748
7341,748
7401,748
7461,748
7521,748
7581,750
7642,751
7702,754
7762,756
7822,758
7882,761
7942,763
8002,766
8062,769
8122,771
8182,774
8242,776
8302,779
8362,782
8422,785
8482,788
8542,791
8602,794
8663,798
8723,801
8783,805
8843,809
8903,812
8963,816
9023,820
9083,824
9143,829
9203,833
9263,837
9323,842
9383,846
9443,851
9503,856
9563,861
9623,866
9684,871
9744,876
9804,881
9864,886
9924,891
9984,897
10044,902
10104,908
10164,914
10224,920
10284,926
10344,931
10404,937
10464,944
10524,950
10584,956
10644,962
10705,969
10765,976
10825,982
10885,988
10945,995
11005,1002
11065,1009
11125,1015
11185,1022
11245,1029
11305,1036
11365,1043
11425,1051
11485,1058
11545,1065
11605,1072
11666,1080
11726,1088
11786,1095
11846,1102
11906,1109
11966,1117
12026,1125
12086,1132
12146,1140
12206,1148
12266,1155
12326,1163
12386,1172
12446,1180
12506,1188
12566,1196
12627,1203
12687,1212
12747,1220
12807,1228
12867,1236
12927,1244
12987,1253
13047,1261
13107,1269
13167,1278
13227,1286
13287,1295
13347,1303
13407,1312
13467,1320
13527,1328
13587,1336
13647,1345
13708,1354
13768,1363
13828,1371
13888,1380
13948,1388
14008,1398
14068,1407
14128,1415
14188,1424
14248,1432
14308,1441
14368,1449
14428,1459
14488,1467
14548,1476
14608,1485
14669,1493
14729,1502
14789,1511
14849,1520
14909,1529
14969,1537
15029,1546
15089,1555
15149,1563
15209,1572
15269,1582
15329,1591
15389,1599
15449,1608
15509,1617
15569,1626
15629,1634
15690,1643
15750,1652
15810,1661
15870,1669
15930,1678
15990,1686
16050,1696
16110,1704
16170,1713
16230,1722
16290,1731
16350,1739
16410,1747
16470,1756
16530,1765
16590,1774
16650,1782
16711,1790
16771,1799
16831,1807
16891,1816
16951,1824
17011,1833
17071,1842
17131,1851
17191,1859
17251,1867
17311,1875
17371,1883
17431,1891
17491,1900
17551,1908
17612,1916
17672,1924
17732,1932
17792,1940
17852,1949
17912,1957
17972,1965
18032,1973
18092,1980
18152,1988
18212,1997
18272,2004
18332,2012
18392,2020
18452,2028
18512,2035
18572,2043
18632,2051
18693,2058
18753,2066
18813,2073
18873,2081
18933,2088
18993,2095
19053,2103
19113,2110
19173,2117
19233,2125
19293,2132
19353,2139
19413,2146
19473,2153
19533,2160
19593,2167
19654,2174
19714,2181
19774,2187
19834,2194
19894,2201
19954,2207
20014,2214
20074,2220
20134,2227
20194,2233
20254,2240
20314,2246
20374,2252
20434,2259
20494,2264
20554,2270
20614,2277
20674,2283
20735,2289
20795,2294
20855,2300
20915,2306
20975,2311
21035,2317
21095,2323
21155,2328
21215,2334
21275,2339
21335,2345
21395,2350
21455,2355
21515,2361
21575,2366
21635,2370
21696,2375
21756,2381
21816,2385
21876,2390
21936,2394
21996,2399
22056,2404
22116,2408
22176,2412
22236,2417
22296,2421
22356,2426
22416,2430
22476,2434
22536,2438
22596,2442
22657,2446
22717,2450
22777,2454
22837,2457
22897,2461
22957,2464
23017,2468
23077,2472
23137,2475
23197,2478
23257,2482
23317,2484
23377,2488
23437,2491
23497,2494
23557,2496
23617,2499
23678,2502
23738,2504
23798,2507
23858,2509
23918,2512
23978,2514
24038,2517
24098,2518
24158,2521
24218,2523
24278,2524
24338,2526
24398,2528
24458,2530
24518,2532
24578,2533
24639,2535
24699,2536
24759,2538
24819,2539
24879,2540
24939,2541
24999,2542
25059,2543
25119,2544
25179,2544
25239,2545
25299,2545
25359,2546
25419,2546
25479,2547
25539,2547
25599,2547
25660,2547
25720,2548
25780,2547
25840,2547
25900,2547
25960,2547
26020,2548
26080,2547
26140,2547
26200,2548
26260,2548
26320,2548
26380,2547
26440,2547
26500,2546
26560,2544
26620,2542
26681,2540
26741,2539
26801,2536
26861,2535
26921,2532
26981,2530
27041,2529
27101,2527
27161,2525
27221,2523
27281,2521
27341,2518
27401,2516
27461,2514
27521,2511
27581,2509
27642,2507
27702,2504
27762,2501
27822,2498
27882,2496
27942,2493
28002,2490
28062,2486
28122,2483
28182,2481
28242,2477
28302,2474
28362,2470
28422,2467
28482,2463
28542,2459
28602,2455
28662,2451
28723,2448
28783,2443
28843,2439
28903,2436
28963,2431
29023,2426
29083,2422
29143,2417
29203,2413
29263,2408
29323,2403
29383,2398
29443,2393
29503,2389
29563,2383
29623,2378
29684,2373
29744,2368
29804,2362
29864,2357
29924,2351
29984,2345
30044,2339
30104,2334
30164,2327
30224,2321
30284,2315
30344,2309
30404,2304
30464,2297
30524,2291
30584,2284
30644,2278
30705,2271
30765,2265
30825,2258
30885,2251
30945,2244
31005,2237
31065,2230
31125,2223
31185,2216
31245,2209
31305,2201
31365,2194
31425,2186
31485,2179
31545,2171
31605,2164
31665,2156
31726,2148
31786,2140
31846,2132
31906,2123
31966,2115
32026,2107
32086,2099
32146,2091
32206,2082
32266,2074
32326,2065
32386,2057
32446,2048
32506,2039
32566,2031
32627,2022
32687,2012
32747,2003
32807,1994
32867,1985
32927,1975
32987,1966
33047,1957
33107,1948
33167,1938
33227,1928
33287,1919
33347,1909
33407,1899
33467,1889
33527,1880
33587,1870
33647,1860
33708,1850
33768,1839
33828,1829
33888,1819
33948,1809
34008,1798
34068,1788
34128,1777
34188,1766
34248,1756
34308,1745
34368,1735
34428,1724
34488,1713
34548,1702
34608,1691
34669,1680
34729,1669
34789,1658
34849,1647
34909,1635
34969,1624
35029,1612
35089,1601
35149,1590
35209,1578
35269,1566
35329,1555
35389,1543
35449,1532
35509,1520
35569,1508
35629,1497
35690,1485
35750,1473
35810,1460
35870,1448
35930,1436
35990,1424
36050,1412
36110,1400
36170,1387
36230,1375
36290,1363
36350,1350
36410,1338
36470,1325
36530,1313
36590,1301
36650,1288
36711,1277
36771,1264
36831,1252
36891,1240
36951,1228
37011,1216
37071,1203
37131,1192
37191,1180
37251,1168
37311,1156
37371,1143
37431,1131
37491,1119
37551,1107
37611,1095
37672,1082
37732,1070
37792,1058
37852,1045
37912,1032
37972,1020
38032,1007
38092,994
38152,981
