-1.0900e-04,0.0048
-1.0898e-04,0.004
-1.0896e-04,0.0024
-1.0894e-04,0.0008
-1.0892e-04,0.0056
-1.0890e-04,0.0084
-1.0888e-04,0.008
-1.0886e-04,0.008
-1.0884e-04,0.006
-1.0882e-04,0.0048
-1.0880e-04,0.0012
-1.0878e-04,0.0016
-1.0876e-04,0.0036
-1.0874e-04,0.0016
-1.0872e-04,0.0092
-1.0870e-04,0.0064
-1.0868e-04,0.0044
-1.0866e-04,0.0068
-1.0864e-04,0.0064
-1.0862e-04,0.0064
-1.0860e-04,0.0088
-1.0858e-04,0.0076
-1.0856e-04,0.0068
-1.0854e-04,0.0032
-1.0852e-04,0.0076
-1.0850e-04,0.0056
-1.0848e-04,0.0072
-1.0846e-04,0.0056
-1.0844e-04,0.0044
-1.0842e-04,0.0044
-1.0840e-04,0.0044
-1.0838e-04,0.0072
-1.0836e-04,0.0072
-1.0834e-04,0.008
-1.0832e-04,0.0096
-1.0830e-04,0.004
-1.0828e-04,0
-1.0826e-04,0
-1.0824e-04,0.0012
-1.0822e-04,0.006
-1.0820e-04,0.0072
-1.0818e-04,0.0068
-1.0816e-04,0.0064
-1.0814e-04,0.0076
-1.0812e-04,0.0072
-1.0810e-04,0.0064
-1.0808e-04,0.0072
-1.0806e-04,0.002
-1.0804e-04,0.0036
-1.0802e-04,0.0068
-1.0800e-04,0.0064
-1.0798e-04,0.0032
-1.0796e-04,0.0052
-1.0794e-04,0.0044
-1.0792e-04,0.0048
-1.0790e-04,0.0008
-1.0788e-04,0.0032
-1.0786e-04,0.004
-1.0784e-04,0.0072
-1.0782e-04,0.0072
-1.0780e-04,0.002
-1.0778e-04,-0.0008
-1.0776e-04,-0.0008
-1.0774e-04,0.0016
-1.0772e-04,0.0072
-1.0770e-04,0.0072
-1.0768e-04,0.008
-1.0766e-04,0.0084
-1.0764e-04,0.0044
-1.0762e-04,0.0012
-1.0760e-04,0.002
-1.0758e-04,0.0012
-1.0756e-04,0.0056
-1.0754e-04,0.0048
-1.0752e-04,0.006
-1.0750e-04,0.002
-1.0748e-04,-0.0004
-1.0746e-04,0.0012
-1.0744e-04,0.0028
-1.0742e-04,0.0036
-1.0740e-04,0.0044
-1.0738e-04,0.0068
-1.0736e-04,0.008
-1.0734e-04,0.0088
-1.0732e-04,0.0044
-1.0730e-04,0.0012
-1.0728e-04,0.0008
-1.0726e-04,0.0028
-1.0724e-04,0.0048
-1.0722e-04,0.0036
-1.0720e-04,0.0024
-1.0718e-04,0.0036
-1.0716e-04,0.006
-1.0714e-04,0.0044
-1.0712e-04,0.004
-1.0710e-04,0.0004
-1.0708e-04,0.002
-1.0706e-04,-0.0008
-1.0704e-04,0.0012
-1.0702e-04,0.0036
-1.0700e-04,0.0032
-1.0698e-04,0.0072
-1.0696e-04,0.004
-1.0694e-04,0.0064
-1.0692e-04,0.0076
-1.0690e-04,0.0012
-1.0688e-04,-0.0012
-1.0686e-04,0.0028
-1.0684e-04,0.0028
-1.0682e-04,0.0024
-1.0680e-04,0.0008
-1.0678e-04,0.0004
-1.0676e-04,0.0028
-1.0674e-04,0.0036
-1.0672e-04,0.0048
-1.0670e-04,0.0052
-1.0668e-04,0.006
-1.0666e-04,0.0052
-1.0664e-04,0
-1.0662e-04,0.002
-1.0660e-04,0
-1.0658e-04,0
-1.0656e-04,0.002
-1.0654e-04,0.0056
-1.0652e-04,0.008
-1.0650e-04,0.0072
-1.0648e-04,0.0044
-1.0646e-04,0.004
-1.0644e-04,0.004
-1.0642e-04,0.0028
-1.0640e-04,0.004
-1.0638e-04,0.0048
-1.0636e-04,0.0024
-1.0634e-04,0.0032
-1.0632e-04,0.0024
-1.0630e-04,0.0036
-1.0628e-04,0.0012
-1.0626e-04,0.004
-1.0624e-04,0.0072
-1.0622e-04,0.0096
-1.0620e-04,0.0116
-1.0618e-04,0.004
-1.0616e-04,0.0016
-1.0614e-04,-0.0008
-1.0612e-04,0.0044
-1.0610e-04,0.0024
-1.0608e-04,0.0024
-1.0606e-04,0.0032
-1.0604e-04,0.0068
-1.0602e-04,0.0064
-1.0600e-04,0.0052
-1.0598e-04,0.0072
-1.0596e-04,0.004
-1.0594e-04,0.0024
-1.0592e-04,0.0032
-1.0590e-04,0.0052
-1.0588e-04,0.002
-1.0586e-04,0.0036
-1.0584e-04,0.0012
-1.0582e-04,0.0044
-1.0580e-04,0.0076
-1.0578e-04,0.0048
-1.0576e-04,0.0072
-1.0574e-04,0.0064
-1.0572e-04,0.0024
-1.0570e-04,-0.0004
-1.0568e-04,0.0036
-1.0566e-04,0.0068
-1.0564e-04,0.0064
-1.0562e-04,0.0044
-1.0560e-04,0.0016
-1.0558e-04,0.004
-1.0556e-04,0.004
-1.0554e-04,0.0044
-1.0552e-04,0.006
-1.0550e-04,0.0096
-1.0548e-04,0.0064
-1.0546e-04,0.0044
-1.0544e-04,0.0024
-1.0542e-04,0
-1.0540e-04,0.0012
-1.0538e-04,0.004
-1.0536e-04,0.0064
-1.0534e-04,0.0052
-1.0532e-04,0.002
-1.0530e-04,0.0012
-1.0528e-04,-0.0004
-1.0526e-04,-0.0008
-1.0524e-04,0.0004
-1.0522e-04,-0.0008
-1.0520e-04,0.004
-1.0518e-04,0.0068
-1.0516e-04,0.0044
-1.0514e-04,0
-1.0512e-04,-0.0012
-1.0510e-04,-0.002
-1.0508e-04,0.0008
-1.0506e-04,0.0032
-1.0504e-04,0.006
-1.0502e-04,0.0036
-1.0500e-04,0.0036
-1.0498e-04,0.0016
-1.0496e-04,0.0008
-1.0494e-04,0.0028
-1.0492e-04,0.0012
-1.0490e-04,0.0008
-1.0488e-04,0.0032
-1.0486e-04,0.004
-1.0484e-04,0.0068
-1.0482e-04,0.008
-1.0480e-04,0.0052
-1.0478e-04,0.0048
-1.0476e-04,0.004
-1.0474e-04,0.004
-1.0472e-04,0.0004
-1.0470e-04,0.0004
-1.0468e-04,0
-1.0466e-04,-0.0012
-1.0464e-04,0.0008
-1.0462e-04,0.004
-1.0460e-04,0.0004
-1.0458e-04,0.0052
-1.0456e-04,0.0052
-1.0454e-04,0.0076
-1.0452e-04,0.0048
-1.0450e-04,0.0028
-1.0448e-04,0.002
-1.0446e-04,0.0048
-1.0444e-04,0.0056
-1.0442e-04,-0.0004
-1.0440e-04,0.0008
-1.0438e-04,0.0012
-1.0436e-04,0.004
-1.0434e-04,0.0076
-1.0432e-04,0.0068
-1.0430e-04,0.0052
-1.0428e-04,0.0036
-1.0426e-04,0.004
-1.0424e-04,0.0032
-1.0422e-04,0
-1.0420e-04,0.0036
-1.0418e-04,0.0076
-1.0416e-04,0.006
-1.0414e-04,0.0036
-1.0412e-04,0.0024
-1.0410e-04,0.0048
-1.0408e-04,0.0048
-1.0406e-04,0.0076
-1.0404e-04,0.0064
-1.0402e-04,0.0072
-1.0400e-04,0.0084
-1.0398e-04,0.0004
-1.0396e-04,-0.0032
-1.0394e-04,0
-1.0392e-04,-0.002
-1.0390e-04,0.0024
-1.0388e-04,0.0064
-1.0386e-04,0.0052
-1.0384e-04,0.006
-1.0382e-04,0.0056
-1.0380e-04,0.004
-1.0378e-04,0.0036
-1.0376e-04,0.0008
-1.0374e-04,0
-1.0372e-04,0.0044
-1.0370e-04,0.006
-1.0368e-04,0.0072
-1.0366e-04,0.008
-1.0364e-04,0.0048
-1.0362e-04,0.0076
-1.0360e-04,0.0056
-1.0358e-04,0.004
-1.0356e-04,0.0052
-1.0354e-04,0.0016
-1.0352e-04,-0.0008
-1.0350e-04,-0.0032
-1.0348e-04,0.0024
-1.0346e-04,0.0032
-1.0344e-04,0.0044
-1.0342e-04,0.004
-1.0340e-04,0.0064
-1.0338e-04,0.0068
-1.0336e-04,0.0044
-1.0334e-04,-0.0004
-1.0332e-04,0.0008
-1.0330e-04,0.0004
-1.0328e-04,0.004
-1.0326e-04,0.006
-1.0324e-04,0.0048
-1.0322e-04,0.0024
-1.0320e-04,0.0008
-1.0318e-04,0.004
-1.0316e-04,0.0008
-1.0314e-04,0.0088
-1.0312e-04,0.0036
-1.0310e-04,0.0016
-1.0308e-04,0.002
-1.0306e-04,0
-1.0304e-04,0.0008
-1.0302e-04,0.0044
-1.0300e-04,0.0044
-1.0298e-04,0.0072
-1.0296e-04,0.0068
-1.0294e-04,0.0024
-1.0292e-04,0
-1.0290e-04,-0.0004
-1.0288e-04,0.0028
-1.0286e-04,0.0056
-1.0284e-04,0.0048
-1.0282e-04,0.0044
-1.0280e-04,0.002
-1.0278e-04,-0.0012
-1.0276e-04,-0.0028
-1.0274e-04,-0.004
-1.0272e-04,0.002
-1.0270e-04,0.002
-1.0268e-04,0.0044
-1.0266e-04,0.0084
-1.0264e-04,0.0072
-1.0262e-04,0.004
-1.0260e-04,0.0032
-1.0258e-04,-0.0004
-1.0256e-04,0.002
-1.0254e-04,0.0024
-1.0252e-04,0.0056
-1.0250e-04,0.0064
-1.0248e-04,0.0028
-1.0246e-04,0
-1.0244e-04,0.0004
-1.0242e-04,0.0052
-1.0240e-04,0.006
-1.0238e-04,0.0052
-1.0236e-04,0.0004
-1.0234e-04,0.014
-1.0232e-04,-0.0072
-1.0230e-04,0.0008
-1.0228e-04,0.01
-1.0226e-04,0.0008
-1.0224e-04,0.0004
-1.0222e-04,0.0072
-1.0220e-04,0.002
-1.0218e-04,0.004
-1.0216e-04,0.004
-1.0214e-04,0.004
-1.0212e-04,0.0032
-1.0210e-04,0.0008
-1.0208e-04,0.0012
-1.0206e-04,0.0016
-1.0204e-04,0.004
-1.0202e-04,0.0064
-1.0200e-04,0.0052
-1.0198e-04,0.002
-1.0196e-04,-0.0004
-1.0194e-04,0
-1.0192e-04,0.0104
-1.0190e-04,0.0088
-1.0188e-04,0.012
-1.0186e-04,0.0088
-1.0184e-04,0.0028
-1.0182e-04,0.0016
-1.0180e-04,0.0032
-1.0178e-04,0.0008
-1.0176e-04,0.0008
-1.0174e-04,-0.0028
-1.0172e-04,0.0028
-1.0170e-04,0.0068
-1.0168e-04,0.0092
-1.0166e-04,0.0132
-1.0164e-04,0.0096
-1.0162e-04,0.0068
-1.0160e-04,0.0016
-1.0158e-04,-0.0004
-1.0156e-04,0.002
-1.0154e-04,0.0052
-1.0152e-04,0.0084
-1.0150e-04,0.0096
-1.0148e-04,0.01
-1.0146e-04,0.0052
-1.0144e-04,0.0016
-1.0142e-04,0.0076
-1.0140e-04,0.0076
-1.0138e-04,0.0024
-1.0136e-04,0.0024
-1.0134e-04,0.0048
-1.0132e-04,0.002
-1.0130e-04,0.0036
-1.0128e-04,0.0044
-1.0126e-04,0.0048
-1.0124e-04,0.006
-1.0122e-04,0.0068
-1.0120e-04,0.0108
-1.0118e-04,0.0068
-1.0116e-04,0.004
-1.0114e-04,0.0032
-1.0112e-04,0.002
-1.0110e-04,0.0044
-1.0108e-04,0.0064
-1.0106e-04,0.0028
-1.0104e-04,0.0072
-1.0102e-04,0.0084
-1.0100e-04,0.0032
-1.0098e-04,0.0028
-1.0096e-04,0.0052
-1.0094e-04,0.0044
-1.0092e-04,0.006
-1.0090e-04,0.0048
-1.0088e-04,0.0044
-1.0086e-04,0.0036
-1.0084e-04,0.002
-1.0082e-04,0
-1.0080e-04,0.0056
-1.0078e-04,0.0048
-1.0076e-04,0.0068
-1.0074e-04,0.0056
-1.0072e-04,0.0044
-1.0070e-04,0.002
-1.0068e-04,0.0036
-1.0066e-04,0.0052
-1.0064e-04,0.002
-1.0062e-04,0.0044
-1.0060e-04,0.0012
-1.0058e-04,-0.0036
-1.0056e-04,0.0044
-1.0054e-04,0.004
-1.0052e-04,0.0016
-1.0050e-04,0.0032
-1.0048e-04,0.006
-1.0046e-04,0.0048
-1.0044e-04,0.0028
-1.0042e-04,0.002
-1.0040e-04,0
-1.0038e-04,0
-1.0036e-04,0.0016
-1.0034e-04,0.004
-1.0032e-04,0.004
-1.0030e-04,0.0052
-1.0028e-04,0.0056
-1.0026e-04,0.0012
-1.0024e-04,0.0008
-1.0022e-04,0.0028
-1.0020e-04,0.0052
-1.0018e-04,0.0096
-1.0016e-04,0.0072
-1.0014e-04,0.0052
-1.0012e-04,-0.0004
-1.0010e-04,0
-1.0008e-04,0.0032
-1.0006e-04,0.0048
-1.0004e-04,0.0036
-1.0002e-04,0.0024
-1.000e-04,0.008
-9.998e-05,0.006
-9.996e-05,0.0032
-9.994e-05,0.0004
-9.992e-05,0.002
-9.990e-05,0.004
-9.988e-05,0.0068
-9.986e-05,0.0112
-9.984e-05,0.0028
-9.982e-05,0.0032
