% # columns=["iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=414858, Tue Feb 23 15:35:18 2016
42 7800 0.0276130549824 0 0 0.0319361950517 0.00658480153875 0.0204913164165 0.0084022138999 0.0431381917745 0.026988545055 0.0159224550644 0.0223555932739
43 7814 0.0274926374818 0 0 0.0326685691477 0.00638227830076 0.0201025788149 0.00819201716567 0.0439149552912 0.0273250915211 0.0158576509138 0.022390713358
0 7815 0.5 0 0 0.5 0.50000312501 0.500006250039 0.500009375088 0.500012500156 0.500015625244 0.500018750352 0.500021875479
1 7895 0.501937369978 0 0 0.484221025217 0.466475536369 0.496981354621 0.480990296179 0.559110456053 0.469505948307 0.436539033823 0.485885096999
2 7975 0.544527184092 0 0 0.495556527531 0.434180222118 0.625342728925 0.492806146704 0.568465669308 0.521648904211 0.433485495151 0.490684006348
3 8055 0.548321796979 0 0 0.464670945012 0.384988535861 0.675813348173 0.484591057261 0.527963078547 0.545346298084 0.374203439259 0.484452792294
4 8135 0.497982848575 0 0 0.423862047335 0.297441791129 0.574851915309 0.419582978131 0.481502353967 0.495283543371 0.298284301045 0.435496934888
5 8215 0.491698614817 0 0 0.434820282431 0.233487658028 0.537856218632 0.377969473815 0.490613549853 0.479057187711 0.268406235933 0.389625691562
6 8295 0.450111262224 0 0 0.385466608197 0.170230811915 0.488756311336 0.318451532358 0.434814135224 0.42075818043 0.220608488679 0.345256833827
7 8375 0.431875586442 0 0 0.348834018838 0.136218992772 0.456189667681 0.27077972913 0.408623374372 0.401216849913 0.212279837669 0.359676198165
8 8455 0.416431899363 0 0 0.340073735784 0.116514184078 0.45167497239 0.21988951757 0.379216642441 0.366495596891 0.186753068817 0.345457774131
9 8535 0.388497134808 0 0 0.304478023534 0.0961663566866 0.379757551534 0.173437051966 0.361035824245 0.402188591567 0.171994555177 0.31710393123
10 8615 0.449804247101 0 0 0.332336704839 0.0973024402852 0.467928985549 0.186290586476 0.396991618462 0.421411721079 0.200500044828 0.386043151752
11 8695 0.449375717867 0 0 0.337737943057 0.0879462781967 0.445241444426 0.157069811348 0.408345961597 0.391784765808 0.18010311746 0.386775188512
12 8775 0.507798246736 0 0 0.370022203146 0.0887278621298 0.456146641225 0.145006652181 0.481671138863 0.505899077005 0.168592443055 0.434664492813
13 8855 0.471824069012 0 0 0.323748910458 0.0699808231999 0.362702689245 0.115078123883 0.41762240682 0.4273435029 0.145213199531 0.393600500274
14 8935 0.476289386439 0 0 0.305952803407 0.0606220188624 0.370706620936 0.0990415648569 0.409341388679 0.421548105864 0.131506905489 0.375968854709
15 9015 0.512435452519 0 0 0.333559660776 0.0671161614648 0.413366855415 0.0908525371265 0.439993723383 0.430271637651 0.131084232675 0.361551795403
16 9095 0.445187849391 0 0 0.294792109408 0.0512157216996 0.334671684641 0.07134406411 0.37263560739 0.400950237165 0.115390692114 0.301534564026
17 9175 0.453304562693 0 0 0.303072559789 0.0445289489755 0.299727621486 0.0647129332975 0.370543195264 0.379653264301 0.115757875658 0.287619420356
18 9255 0.441206780853 0 0 0.272668140932 0.037680545738 0.264181671043 0.0555379013428 0.358768010653 0.35881248592 0.0990917837586 0.266376591927
19 9335 0.465079750149 0 0 0.273938383901 0.036905012658 0.281159540415 0.0513199135493 0.350049288962 0.383157870905 0.0973406420627 0.242715097604
20 9415 0.500546163257 0 0 0.289597212862 0.0380771816874 0.279675636318 0.0461064452874 0.378642180684 0.414122889659 0.093184494624 0.228017632605
21 9495 0.523828170065 0 0 0.301691255112 0.0393453448523 0.255834349457 0.0399141945681 0.419592783147 0.421700082733 0.0847399574767 0.210893573217
22 9575 0.545263337735 0 0 0.320971746406 0.043855221264 0.253513295763 0.0337158079548 0.437337702982 0.470434438381 0.0847005918497 0.194917727482
23 9655 0.48347318737 0 0 0.293642209016 0.0336892600589 0.193811359637 0.0259023916965 0.378914626123 0.387348484781 0.0681236154834 0.149926432921
24 9735 0.479767125769 0 0 0.316512276046 0.0317573857291 0.185713868955 0.0229477282713 0.343084401449 0.380266890917 0.0653825662575 0.131482356901
25 9815 0.484784081555 0 0 0.339931456139 0.0306322018928 0.187010868465 0.0205118273682 0.320553933308 0.383937518631 0.0636635911907 0.114473845382
26 9895 0.46219718812 0 0 0.323223034031 0.0280194334862 0.174294938943 0.0176700750668 0.313937896142 0.346017414326 0.0553505937217 0.107240848432
27 9975 0.431852610581 0 0 0.296899185249 0.0269258321643 0.166834147302 0.0155417642958 0.278479567829 0.332090878528 0.0499698424939 0.0919453665004
28 10055 0.374144765087 0 0 0.246795532308 0.0212384802368 0.12772422335 0.0122812919958 0.22535475349 0.271452620705 0.0398571977066 0.0713994904805
29 10135 0.368489073101 0 0 0.263753175955 0.0208772027115 0.124564194071 0.0110842526197 0.21984972193 0.292144301921 0.0376287509188 0.0615239423573
30 10215 0.390876065009 0 0 0.278497902986 0.0210631929395 0.128680810202 0.0110562014693 0.223412200042 0.313770253742 0.0366045190363 0.0582333554035
31 10295 0.387380439832 0 0 0.268628250035 0.0207552485394 0.126054128691 0.00990606221495 0.204323410812 0.306626177477 0.0334858374135 0.0521796485812
32 10375 0.384413941391 0 0 0.236086947611 0.021162374873 0.128213930201 0.0089084521211 0.192891310462 0.308122865093 0.0317861345287 0.0447137961949
33 10455 0.412613108141 0 0 0.261579754543 0.0215334927002 0.128114494616 0.00875352660854 0.228541811531 0.355827148907 0.0332815281707 0.0431126008556
34 10535 0.377474654332 0 0 0.222191819252 0.01990772925 0.116634487087 0.00733193400766 0.191195959015 0.33905765926 0.0286041711851 0.0371104103403
35 10615 0.361593238171 0 0 0.22455400705 0.0183745003215 0.10727613111 0.00657572224259 0.165126180298 0.320812935016 0.0268330212587 0.0299551877039
36 10695 0.382257092816 0 0 0.238240829088 0.0212557516803 0.126009931266 0.00599025057342 0.166498605436 0.380131912245 0.0323393413116 0.0283331891412
37 10775 0.374738876838 0 0 0.242874277715 0.0191681534195 0.113744187824 0.00547349529148 0.148377835015 0.385705705538 0.0298203724962 0.0249765417
38 10855 0.340924965324 0 0 0.221629785667 0.0162263199227 0.0951746183796 0.00469029758269 0.129192982351 0.354647285631 0.0248321594346 0.0207902745264
39 10935 0.328893334351 0 0 0.212253776078 0.0150523275031 0.0875645757071 0.00435118135987 0.122669790975 0.354532247606 0.0222139237542 0.0183064575744
40 11015 0.350171705111 0 0 0.23053054328 0.0154546486794 0.0897999965648 0.00418733539417 0.126353988052 0.437146646586 0.0242850620768 0.0185702479078
41 11095 0.348410143272 0 0 0.226681078838 0.0162731642876 0.0937856638213 0.00372180535759 0.125589933832 0.472844469152 0.0259572198778 0.018735009374
42 11175 0.436930756226 0 0 0.277346144873 0.0192545864413 0.111040856933 0.00425524743867 0.159033913131 0.668118897867 0.0333434800095 0.0231746595858
43 11255 0.462339642696 0 0 0.276069260494 0.0186863977627 0.10745127093 0.00435854141632 0.16254824752 0.697342952594 0.0340265135902 0.0223440709541
44 11335 0.455845944905 0 0 0.273385805536 0.0173438005004 0.0989149146371 0.00421071867294 0.150602044403 0.620072308633 0.0311471946611 0.0197155083628
45 11415 0.474412046072 0 0 0.269255505711 0.0174147396243 0.09890194282 0.00400766841665 0.144622250566 0.632438036801 0.0307383952678 0.0192744109083
46 11495 0.43797727066 0 0 0.245717710716 0.0152100677027 0.0860930269309 0.00328216252516 0.122002607366 0.515870622436 0.0248636488382 0.0158532752053
47 11575 0.449935660778 0 0 0.25319327 0.0148217298057 0.083756882123 0.0030195441247 0.120890139835 0.469891865787 0.0231231886363 0.014495408454
48 11655 0.417521565377 0 0 0.233603396585 0.0134288791628 0.0758402668458 0.00267664898835 0.109135951339 0.378355079925 0.0198195424177 0.0125381642845
49 11735 0.402849187346 0 0 0.219194611379 0.013358101715 0.0754310586622 0.00232734988812 0.0951005591084 0.320887123125 0.0192380076989 0.0114174890008
50 11815 0.466641431621 0 0 0.27141922846 0.0155862537805 0.0884256386979 0.00246549900009 0.0997995989626 0.330350374563 0.0231990727205 0.0124818815194
51 11895 0.483168420836 0 0 0.281112119851 0.0154460355161 0.0876667363472 0.00249630759467 0.0927457446383 0.281701121972 0.0214045401767 0.0118217279704
52 11975 0.466034331137 0 0 0.26076209761 0.0147439791076 0.0834010082003 0.00225926454791 0.0808323141229 0.240031555723 0.0193641681472 0.0115228550598
53 12055 0.457089271502 0 0 0.230992982683 0.0141525397724 0.0801869376883 0.00206883070015 0.0796488665441 0.210766862977 0.0183402695094 0.0111892543621
54 12135 0.432658414064 0 0 0.207554604751 0.0125326262923 0.0710249563592 0.00195469618177 0.0733196102865 0.175900218918 0.0163235213963 0.00961343537409
55 12215 0.423763081136 0 0 0.20035936157 0.0123032187469 0.0697221026638 0.00174147891058 0.0668814939263 0.151688715728 0.015439873122 0.00854703391129
56 12295 0.384217299387 0 0 0.173164201016 0.0104392540032 0.0592031318562 0.00142389604398 0.056238362308 0.119739469446 0.0131601623204 0.00732894142696
57 12375 0.424119766957 0 0 0.197781481157 0.0122375168804 0.0696309324768 0.00140306346369 0.0548115954588 0.120706371867 0.0156683816644 0.0077480500207
58 12455 0.404116818318 0 0 0.179805199377 0.0108204756304 0.0615290189937 0.00122932889326 0.0468771495536 0.0934696372905 0.0134572858019 0.00666520644145
59 12535 0.410979833939 0 0 0.196091173075 0.0102076050265 0.0580685359933 0.00118838096358 0.0428360313572 0.0861908189445 0.0128031350921 0.00629822133676
60 12615 0.368130679364 0 0 0.168672852605 0.00958802257852 0.0545502548402 0.000952196379139 0.0353281739529 0.0672525159452 0.0120272135054 0.00502723919492
61 12695 0.369704261518 0 0 0.169309191594 0.0102930981633 0.0586170991644 0.000913988124917 0.0315626303577 0.0614709228599 0.0125855629198 0.00459776976891
62 12775 0.35392744572 0 0 0.145763757542 0.00982702720114 0.0559326268785 0.000798274394943 0.0272232328949 0.0528834829882 0.0121522641475 0.00426928899533
63 12855 0.348032785673 0 0 0.152586256706 0.010000137778 0.0569240972847 0.000724014198089 0.0250241447162 0.0457247741602 0.0125332561011 0.00371986966797
64 12935 0.324790445179 0 0 0.14325282129 0.00864801077255 0.0492015276157 0.00064098391664 0.0218486485122 0.0384322408044 0.0108681397184 0.00332664451761
65 13015 0.349303602376 0 0 0.147814574129 0.00857202848912 0.04877276687 0.000636141950392 0.0251680499493 0.0401718024249 0.0107219337405 0.00317755475443
66 13095 0.356877777908 0 0 0.15781330562 0.00837862580251 0.0476244856426 0.000626533031572 0.0250011534746 0.0375372645176 0.0103794580279 0.0029094270653
67 13175 0.329822414866 0 0 0.142917973774 0.00701745309666 0.0398660743695 0.000541543534046 0.0213510827222 0.0327974690442 0.00863169395117 0.00254523985222
68 13255 0.311758256453 0 0 0.13459268309 0.00682266322658 0.0387471776739 0.000499226404707 0.0189844012498 0.0305322939505 0.00848461322776 0.00238206485789
69 13335 0.319979640746 0 0 0.139310086595 0.00684431224315 0.0388423533313 0.000480630036208 0.0190202712318 0.0283816052696 0.00846661665948 0.00216542937061
70 13415 0.303535353036 0 0 0.121961326313 0.00609095338296 0.0345587776604 0.000449432456259 0.0170711087865 0.0248568696209 0.00758874099627 0.00190886044187
71 13495 0.30208898145 0 0 0.116253586442 0.00576483197535 0.0327083704275 0.000417453142482 0.0158833702464 0.0227914050019 0.00719525492347 0.00183268636129
72 13575 0.304768115162 0 0 0.108875493354 0.00625100243951 0.0354569727142 0.00042142643103 0.0158081346812 0.0217527220915 0.0077515921113 0.00185971936824
73 13655 0.273995308526 0 0 0.0957827578209 0.00516477055033 0.0292926557405 0.000334108622951 0.0145250922788 0.0183940032125 0.00635687850741 0.00159076824427
74 13735 0.267547786778 0 0 0.0957628794076 0.00473362088096 0.0268467991666 0.000304956453584 0.013338621285 0.0174644664406 0.00593688130295 0.00143794579941
75 13815 0.245732892952 0 0 0.0862479672522 0.00436762588102 0.0247728889739 0.000271341993581 0.0117631702794 0.0153406176789 0.0055619804736 0.00117268750258
76 13895 0.243861940461 0 0 0.0838162088641 0.00479400285077 0.0271946501061 0.000277322658398 0.0115683399267 0.0142993906293 0.00606692494349 0.00104096970317
77 13975 0.267653435259 0 0 0.0863073691429 0.00495298460735 0.028094619503 0.000311716056487 0.0131163667297 0.0142206649492 0.00625420014912 0.00105194837779
78 14055 0.297735021271 0 0 0.118266617533 0.0054809418931 0.0310875468141 0.000319596442053 0.0134635122143 0.0136570056628 0.00687803675968 0.00102569174331
79 14135 0.292995163243 0 0 0.126891153746 0.00564259237563 0.0319998960972 0.000289711403453 0.0123716590712 0.0119110815524 0.00710764300629 0.000930322489961
80 14215 0.264709318398 0 0 0.109926001882 0.00459255157259 0.0260455366939 0.000246017860005 0.0106410470422 0.00940201807868 0.0057566102159 0.000740034199274
81 14295 0.2496650618 0 0 0.100303826098 0.00424267667844 0.0240618732026 0.000211375457841 0.00942997150469 0.00796976223594 0.00531143389643 0.000579539996838
82 14375 0.279205988218 0 0 0.110777002797 0.00461412031046 0.0261690146255 0.000225501287033 0.00936697534231 0.00765820527799 0.00577153516085 0.000617231175224
83 14455 0.265903294387 0 0 0.109150487154 0.00478274770484 0.0271241673789 0.000203285527345 0.00876260841283 0.00688310381175 0.00600058212677 0.000565619759427
84 14535 0.262625918157 0 0 0.101369881789 0.00448594133632 0.0254414861796 0.000188981503599 0.00823272329751 0.0059991120128 0.00562780056712 0.000522614120441
85 14615 0.274434566753 0 0 0.101491337071 0.00454031386734 0.0257510203242 0.000181584370081 0.00875867882426 0.00566457746941 0.00565575525054 0.000468112124598
86 14695 0.295573290791 0 0 0.129098169362 0.00508837685459 0.0288585926098 0.000193178717408 0.00919908805209 0.00574808563124 0.00634046564655 0.000530800747752
87 14775 0.291709306061 0 0 0.127275959121 0.00480680933645 0.0272630074257 0.000183483133654 0.00817623975868 0.00554349647582 0.00599411139144 0.000486668030442
88 14855 0.269341888905 0 0 0.112809363652 0.00431612726086 0.02448043125 0.000155157572661 0.00675807577165 0.00494873299978 0.00537423994314 0.00041325214779
89 14935 0.247296642794 0 0 0.0953363895342 0.00390377131737 0.0221418361365 0.000133449175054 0.00582711228662 0.00406726168354 0.0048539331222 0.000348648962096
90 15015 0.246998498114 0 0 0.0935730937903 0.00384349223527 0.0218002877861 0.000123283155606 0.00607247228074 0.00386358797389 0.00477021022606 0.000333308043769
91 15095 0.222012331335 0 0 0.0810056785596 0.00332507207856 0.018860025852 0.000101678943342 0.00494421861317 0.00341181516769 0.00413566578315 0.000271418904697
92 15175 0.221290706707 0 0 0.0759713607901 0.00349570621402 0.0198278454561 0.000107915892362 0.00425857916653 0.00340708890765 0.0043487280455 0.000244130260016
93 15255 0.252520487639 0 0 0.0832579229118 0.00395240464938 0.0224186733372 0.000114912841625 0.00487243879629 0.00381048455302 0.00490873744389 0.00026884903602
94 15335 0.228803429862 0 0 0.0766986791606 0.00389622101729 0.0220996958799 9.45581537364e-05 0.00422155103235 0.00320080447224 0.00485610385141 0.000228034593185
95 15415 0.225637472484 0 0 0.0780807340431 0.00379841201278 0.0215452094052 8.76583935196e-05 0.00389127108494 0.00288511072314 0.00476530631348 0.000207485223149
96 15495 0.230040682996 0 0 0.0805319004886 0.00397384557536 0.0225402846031 8.74510011512e-05 0.00424437974111 0.0024891855105 0.00499295748663 0.000201846190658
97 15575 0.264896716571 0 0 0.110298666848 0.00554140373205 0.0314314249381 9.66335888404e-05 0.00461812556894 0.00237121765021 0.00696324767507 0.00022780940764
98 15655 0.281971247943 0 0 0.121737061668 0.00586938643136 0.0332915079251 9.45694105446e-05 0.00463814818316 0.00211968301516 0.00737480755505 0.000234740027035
99 15735 0.289316448295 0 0 0.114306949408 0.00554977786941 0.0314788233209 9.63719372331e-05 0.00452031723432 0.00183968667388 0.00697106531036 0.000221156312479
100 15815 0.284229753836 0 0 0.108400894575 0.00493714873335 0.028003934501 8.99805617937e-05 0.00411763059414 0.00159750275686 0.00620962537255 0.000201642273429
101 15895 0.265858220225 0 0 0.103062361369 0.0041854462072 0.0237401198607 7.94028659428e-05 0.00370913391928 0.00128076341545 0.00527260320745 0.00017949462771
102 15975 0.265136089108 0 0 0.112681963204 0.00416477945964 0.0236231579755 7.80534200826e-05 0.00361549153586 0.00110292361036 0.00523425444928 0.000174989014777
103 16055 0.24776149163 0 0 0.108065349297 0.00419911850588 0.0238180054653 7.00209359109e-05 0.00318751517583 0.000871168008025 0.00527844778597 0.000150356215355
104 16135 0.259916579264 0 0 0.111137641237 0.00459189409613 0.0260460551163 6.631382556e-05 0.00322077616888 0.000817993137886 0.00575912544302 0.000151828828181
105 16215 0.24650195475 0 0 0.101726754731 0.00417166602367 0.0236624314602 5.74010456353e-05 0.00263426650586 0.00068721439188 0.00523383539937 0.000122511746389
106 16295 0.259721217324 0 0 0.108147176655 0.00457425368679 0.0259459615469 5.88899900235e-05 0.00262706268379 0.000636395876326 0.00575193467331 0.000112564535639
107 16375 0.281696607143 0 0 0.121808161427 0.005109509902 0.0289819257222 6.25328065833e-05 0.00267166409126 0.000592139091608 0.00642862012227 0.000115576920127
108 16455 0.302896870074 0 0 0.129292510069 0.00557399508329 0.0316165335388 6.65970523506e-05 0.00252561731626 0.000595368409213 0.00701013238417 0.000124219761729
109 16535 0.267999967204 0 0 0.117402959919 0.00482787284711 0.0273844209631 5.37276722901e-05 0.00206354292567 0.000440425196599 0.00608219265098 0.000101078313218
110 16615 0.295165989964 0 0 0.133942386153 0.00546989779608 0.0310262247953 5.41621398031e-05 0.00201488927278 0.000453634433371 0.0069082515349 0.000107725348117
111 16695 0.310607081451 0 0 0.14657530749 0.00589147916007 0.0334176208032 5.58824691894e-05 0.00200488501359 0.000409674613243 0.00743170360307 0.000105627519269
112 16775 0.291814796309 0 0 0.145567377349 0.00527550836312 0.0299236150449 4.99548418955e-05 0.00179597377653 0.000334031732631 0.00665041562345 9.17755673308e-05
113 16855 0.301022374795 0 0 0.151799793511 0.0051230750121 0.029058923414 4.64462213591e-05 0.0017390303258 0.000329586227632 0.00646453048174 9.62100486338e-05
114 16935 0.303092316689 0 0 0.154073087942 0.00464582515473 0.0263518623869 4.54461647999e-05 0.00165227628329 0.000292424187616 0.00585952817339 8.82730787953e-05
115 17015 0.292924716394 0 0 0.153525386508 0.00430344877329 0.0244098287656 4.01769898661e-05 0.00146249793079 0.000259856220362 0.00543163003501 7.81939564349e-05
116 17095 0.271876271334 0 0 0.143832512007 0.00392754690754 0.0222776747458 3.90311344223e-05 0.00132568439054 0.000206901816395 0.00495522705037 6.78551820413e-05
117 17175 0.283671423751 0 0 0.163080266784 0.00388160199723 0.0220170990948 4.11074476041e-05 0.00132092752445 0.000191237703168 0.00489860166494 6.47832909898e-05
118 17255 0.266432060395 0 0 0.150784993198 0.00349460501433 0.0198219845912 3.6343991386e-05 0.00119630399084 0.000174310995319 0.00440988327453 5.97694663874e-05
119 17335 0.267132924173 0 0 0.153714897116 0.00348937147759 0.0197922757828 3.43979708081e-05 0.0011047693491 0.000168406250481 0.00440201410394 5.87473522966e-05
120 17415 0.288253001464 0 0 0.188544199664 0.00394055321942 0.0223514744047 3.6274991113e-05 0.00110714640722 0.000168902144223 0.00497537029997 6.52358623036e-05
121 17495 0.279011646472 0 0 0.174946735593 0.00405304911579 0.0229895608024 3.15552932764e-05 0.00101116558493 0.000155076953091 0.00512140484176 6.21087368714e-05
122 17575 0.261988808107 0 0 0.15029490162 0.00370563528569 0.0210189719134 2.75438422886e-05 0.000869776520136 0.00012740861749 0.00468587726153 5.2078322729e-05
123 17655 0.259599684655 0 0 0.142967749738 0.00358185404854 0.020316855985 2.52721473454e-05 0.000866955093854 0.00011993522176 0.00453131914263 5.00320465435e-05
124 17735 0.249646621669 0 0 0.135010079687 0.00321651553143 0.0182445875019 2.27013016296e-05 0.000751421279777 0.00010089848016 0.00406788079098 4.50061976932e-05
125 17815 0.224734685209 0 0 0.116223190037 0.00266667097025 0.0151257863122 1.82898433124e-05 0.000667377726717 8.48863521868e-05 0.00337224000164 3.8568378432e-05
126 17895 0.266480243289 0 0 0.136231944654 0.00293713522708 0.0166598912233 1.96187115167e-05 0.000734519972224 9.38402770655e-05 0.00371109734003 4.17031060863e-05
127 17975 0.288050216523 0 0 0.147291692492 0.00292192999418 0.0165736348452 2.0932334379e-05 0.000796038710791 8.81626972342e-05 0.0036943645024 4.42661611499e-05
128 18055 0.28857392282 0 0 0.152200592555 0.00274848518447 0.0155898315073 2.10526451213e-05 0.000835831406103 8.22510503858e-05 0.00347040319873 4.62055541626e-05
129 18135 0.29003252507 0 0 0.157608332566 0.00243843293822 0.0138311673765 2.02689801686e-05 0.000833024399773 7.94478238353e-05 0.00308012100034 4.36445995766e-05
130 18215 0.277852102417 0 0 0.152890790203 0.00234068135507 0.0132767063081 1.79385568926e-05 0.000733712014619 7.19333089687e-05 0.00295799718065 3.80119860255e-05
0 18216 0.254555512889 0 0 0.254555512889 0.254557103865 0.254558694852 0.254560285849 0.254561876856 0.254563467873 0.254565058899 0.254566649936
1 18227 0.244958911713 0 0 0.261914138448 0.241793263456 0.242731591874 0.238611790449 0.244330202175 0.24267427325 0.242593831047 0.239083804033
2 18238 0.234131551226 0 0 0.247388859783 0.223376750665 0.224939493294 0.230270760461 0.243182008895 0.225138972372 0.226938094599 0.227058024484
3 18249 0.221896434104 0 0 0.232275797082 0.207901582607 0.213673032832 0.22294018495 0.231106122765 0.209378949429 0.205079163948 0.211530566654
4 18260 0.209586723705 0 0 0.215786642011 0.187277999754 0.205538591268 0.206892184849 0.222452858458 0.196511412205 0.193712698959 0.19564896398
5 18271 0.231304107391 0 0 0.234982288683 0.199238696379 0.226933664193 0.219782828773 0.270093083076 0.218635065303 0.224960921624 0.215064995536
6 18282 0.210195912906 0 0 0.21261054829 0.172496127536 0.204103568765 0.194114349117 0.244921343958 0.193972855924 0.20608444629 0.194996240724
7 18293 0.213771478407 0 0 0.213235430535 0.170797687888 0.216120291373 0.195770977619 0.262312238894 0.195681754584 0.21396573106 0.203631743886
8 18304 0.205801446531 0 0 0.209292464518 0.156924084841 0.210849176115 0.18136067057 0.250864290589 0.189495812856 0.203181220902 0.194461429002
9 18315 0.214602901405 0 0 0.214380794399 0.158744040871 0.225580346795 0.190260722633 0.259731957493 0.202513884374 0.210419788409 0.203698943896
10 18326 0.199960409487 0 0 0.200104655901 0.142569643701 0.207771306494 0.17451638007 0.235907047613 0.185823494985 0.201088909905 0.199935772751
11 18337 0.187308724546 0 0 0.187491779838 0.128038170623 0.192339742917 0.161016514129 0.218120980244 0.168850928366 0.189295095137 0.184495011855
12 18348 0.181499110025 0 0 0.181738746515 0.120518314103 0.182534585777 0.15345382901 0.207666841058 0.171660437963 0.180194354479 0.173917805661
13 18359 0.178406994117 0 0 0.186257496323 0.114454197073 0.178653049489 0.150762069799 0.201326173414 0.166192037604 0.174165755789 0.172033214144
14 18370 0.158662333773 0 0 0.164497502314 0.0978378246227 0.157583432247 0.135274005244 0.179376288527 0.147284279937 0.15039480954 0.148966257505
15 18381 0.14664011922 0 0 0.149175887853 0.0877624651103 0.148815280902 0.121913019006 0.168616891253 0.132693544989 0.131815711927 0.138272128564
16 18392 0.147148899919 0 0 0.149415768014 0.083636351052 0.152381684279 0.120686394976 0.170429690076 0.131567614855 0.132461249277 0.138187044829
17 18403 0.15094386223 0 0 0.157023862175 0.0795045256611 0.158778581486 0.121797146102 0.17696410982 0.133306348211 0.130252417284 0.157279506347
18 18414 0.155124148374 0 0 0.164627559819 0.0799342503644 0.163279078068 0.124478667873 0.178955436021 0.142165587833 0.136105415162 0.161837463851
19 18425 0.15118276737 0 0 0.160404947532 0.0761136996254 0.156380311894 0.119559847523 0.169770576484 0.144539977635 0.124858748274 0.155138873559
20 18436 0.137924778001 0 0 0.145746098986 0.0670961361579 0.138916811447 0.108930138903 0.152385547114 0.129241949745 0.115627113247 0.140491403452
21 18447 0.119590251945 0 0 0.125910147352 0.0553769397873 0.119291566591 0.0942125541253 0.130689806714 0.109960683953 0.0993413155366 0.119362081666
22 18458 0.112671875179 0 0 0.117627107293 0.050198599356 0.108161284563 0.0872076290982 0.119848316952 0.105057673669 0.0924493222747 0.115579024572
23 18469 0.0996521180276 0 0 0.103163153899 0.042040959362 0.0951221702989 0.0760161531026 0.106506057911 0.0926562185998 0.0815447249288 0.101493967682
24 18480 0.0956801920217 0 0 0.10047206149 0.039762954546 0.0918822696981 0.0691918217911 0.103950135358 0.0880469820722 0.0765929685329 0.0968627459128
25 18491 0.0883159213882 0 0 0.0919266809865 0.0358576579637 0.0817868811556 0.0624398377452 0.0954760169923 0.0815670637283 0.0702763294076 0.0883839649772
26 18502 0.0882867107289 0 0 0.0899157908634 0.0343365256685 0.0850944160394 0.0618502169172 0.0964569755572 0.0813061541919 0.0707215260932 0.0877551756327
27 18513 0.0913219684108 0 0 0.0932875103348 0.0350160216277 0.0935287125947 0.0613485216522 0.10412901991 0.0896180448391 0.0718661511255 0.0874400905434
28 18524 0.08667893954 0 0 0.0871967084735 0.0325771898189 0.0878884969414 0.0553219451205 0.101345806861 0.0844442314955 0.0673775841584 0.0823216508234
29 18535 0.0763752652533 0 0 0.077178913757 0.0283647749825 0.0760728980887 0.0473751710277 0.0970658173064 0.072080406628 0.0574526737707 0.0715550508111
30 18546 0.0688552686256 0 0 0.0678482565003 0.0247037179735 0.0690092432661 0.0419315122255 0.0859441532659 0.0640888012862 0.0517177023918 0.0636912142179
31 18557 0.0633062798339 0 0 0.0640934543964 0.0224049685764 0.0625852630517 0.0375996782587 0.079158352135 0.0586800458511 0.045729193994 0.057230666062
32 18568 0.0624667758589 0 0 0.0622562584521 0.0223099706948 0.0610237107983 0.0348018563393 0.0787797705226 0.0575718353285 0.0443124307359 0.0582170863984
33 18579 0.065547702167 0 0 0.0684031913605 0.0234818278223 0.0638563971891 0.0356842588649 0.0814147664332 0.0624903782907 0.0456700027036 0.0606474294292
34 18590 0.0597384738008 0 0 0.0602451655542 0.0214040142323 0.0573812647363 0.0316709385914 0.0729322478444 0.0573865720608 0.041180903372 0.0546668863803
35 18601 0.0525827608007 0 0 0.0531020163891 0.0187994417517 0.0493298429021 0.0267008763353 0.0637250271646 0.050484152974 0.035868458494 0.047789236061
36 18612 0.0535731213137 0 0 0.0551049931237 0.0188232918836 0.0498010452364 0.0262437487363 0.065042884538 0.0541791757009 0.0358145516591 0.0516261751367
37 18623 0.0571130497548 0 0 0.0592015714988 0.0201839640788 0.0534608246175 0.0269423552627 0.0689682107956 0.0627483084178 0.0384943516888 0.0542498547597
38 18634 0.0586617974943 0 0 0.0588847068515 0.020439301009 0.0571494585571 0.0268489331404 0.0715003826137 0.0638529314031 0.0398584385251 0.0549423278766
39 18645 0.0589845129249 0 0 0.058383224084 0.020849852535 0.0596018678294 0.0253815289782 0.0714570005679 0.0654049350189 0.0389374146927 0.0576370545061
40 18656 0.0550354764622 0 0 0.0551227872809 0.0185690644625 0.0556627411512 0.0237610931169 0.066037147829 0.0613051859555 0.0368633641214 0.0541557490626
41 18667 0.0525620117217 0 0 0.0544323867218 0.0168062399538 0.0529711552156 0.022347374346 0.0637814586115 0.0569998878677 0.0343423901178 0.0537724224641
42 18678 0.0532358675355 0 0 0.0572092951604 0.0165852677973 0.0548008121357 0.022177163071 0.0661257594702 0.058290781649 0.0331389907552 0.0562373510871
43 18689 0.058131899952 0 0 0.067959202264 0.0181887927879 0.0591196540976 0.0236398841729 0.0727397145369 0.064775742271 0.0351518453083 0.0649498717016
44 18700 0.0559517451061 0 0 0.0663057595397 0.0169225887258 0.0560449472623 0.0223476624874 0.0701495051272 0.0622979186439 0.0332179332444 0.0625749680651
45 18711 0.0537969807659 0 0 0.062030182695 0.0157484158268 0.0533248953351 0.0204153082228 0.0681256286792 0.0582382696586 0.0314362749642 0.0579740338089
