%  columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=414858, Tue Feb 23 15:35:18 2016
0 0 0.0 0 0 0.0 1 1 1 1 1 1 1 1
1 10 -0.0304668621161 -0.000502768351903 0.00048330329355 0.028356596015 1 1 1 1 1 1 1 1
2 20 -0.0563786144973 -0.000632271981413 0.00191661001923 0.0689739065682 1 1 1 1 1 1 1 1
3 30 -0.0803793850627 -0.000213726276803 0.00123816057099 0.0879362594731 1 1 1 1 1 1 1 1
4 40 -0.0667793268497 -0.00193216787102 0.00962558584224 0.0971843485772 0.910842499745 0.934113681348 0.953250484 0.978738204629 0.994517446388 1.04138304569 1.07070939579 1.10055458896
5 50 -0.101946682987 -0.000701475542133 0.00414749375562 0.112447942794 0.910842499745 0.934113681348 0.953250484 0.978738204629 0.994517446388 1.04138304569 1.07070939579 1.10055458896
6 60 -0.108300482106 -0.00124619214089 0.00123648594219 0.140932449565 0.890946638393 0.914148492293 0.933064141658 0.981983753066 1.01753807556 1.04101400756 1.0837793225 1.1144390153
7 70 -0.127632032752 -0.000226291225116 0.00447736360499 0.143205305428 0.890946638393 0.914148492293 0.933064141658 0.981983753066 1.01753807556 1.04101400756 1.0837793225 1.1144390153
8 80 -0.133387250344 -0.000644406467574 0.00218431406137 0.14393374728 0.868831197065 0.905788085165 0.932886596457 0.989486562837 1.01162933306 1.06507125103 1.07864141226 1.11985769738
9 90 -0.153638166483 -0.00444726994843 0.00422911158825 0.143002793364 0.868831197065 0.905788085165 0.932886596457 0.989486562837 1.01162933306 1.06507125103 1.07864141226 1.11985769738
10 100 -0.1526279565 -0.00148436390982 0.0199412318994 0.136822865152 0.841702284237 0.894763264447 0.907008984411 0.985269725757 1.03537892949 1.05621750426 1.08539844587 1.15404484521
11 110 -0.199919405799 -0.015519578994 0.00138741838511 0.137029194022 0.841702284237 0.894763264447 0.907008984411 0.985269725757 1.03537892949 1.05621750426 1.08539844587 1.15404484521
12 120 -0.238744498372 -0.00116874249585 0.0115815321521 0.149964211282 0.81352082854 0.876132757166 0.899321470797 0.988824486263 1.01227198188 1.06514488756 1.08582110841 1.20240866789
13 130 -0.285546757681 -0.01983298659 0.00461489232517 0.194375036966 0.81352082854 0.876132757166 0.899321470797 0.988824486263 1.01227198188 1.06514488756 1.08582110841 1.20240866789
14 140 -0.272684144613 -0.00157013010515 0.010588766112 0.25092742795 0.799856711494 0.840033560218 0.903849004935 0.939198692055 0.998696676436 1.02990287368 1.08496787622 1.31159649997
15 150 -0.306120160657 -0.00664316106597 0.00456305125589 0.287653775981 0.799856711494 0.840033560218 0.903849004935 0.939198692055 0.998696676436 1.02990287368 1.08496787622 1.31159649997
16 160 -0.316833316778 -0.0259017818323 0.00786455004751 0.299034361795 0.772566276902 0.817635529127 0.899580731615 0.941780514263 1.00719318121 1.05415100502 1.07933918792 1.32203325651
17 170 -0.34566082503 -0.0203961580874 0.022666131554 0.29257201918 0.772566276902 0.817635529127 0.899580731615 0.941780514263 1.00719318121 1.05415100502 1.07933918792 1.32203325651
18 180 -0.33888794444 -0.0197693665574 0.0113830620801 0.302348093242 0.741688667641 0.808970603479 0.903362567993 0.979793643709 1.01027665799 1.0518917833 1.05595138484 1.33313029855
19 190 -0.338001140847 -0.0158861199434 0.00667111887215 0.343788914117 0.741688667641 0.808970603479 0.903362567993 0.979793643709 1.01027665799 1.0518917833 1.05595138484 1.33313029855
20 200 -0.345104501637 -0.00837419835214 0.0131053518801 0.389015404793 0.754542606208 0.783407226314 0.935176404936 0.985152764651 1.01014868593 1.0271758101 1.05173163479 1.33799392786
21 210 -0.368026375249 -0.00102811860951 0.0101949090854 0.40154737923 0.754542606208 0.783407226314 0.935176404936 0.985152764651 1.01014868593 1.0271758101 1.05173163479 1.33799392786
22 220 -0.418604155445 -0.00219007340079 0.0273573591897 0.28551774226 0.718179028795 0.801736984281 0.951247899855 0.965557602996 1.00097267359 1.03399831138 1.06879694051 1.33822155778
23 230 -0.438845562299 -0.0166407326816 0.00991642523436 0.312840661619 0.718179028795 0.801736984281 0.951247899855 0.965557602996 1.00097267359 1.03399831138 1.06879694051 1.33822155778
24 240 -0.413407855198 -0.00945854574492 0.00514149167624 0.319593914414 0.715195376394 0.787223165441 0.898405793105 0.925241047297 1.01185917548 1.03572546985 1.10460287019 1.37434986664
25 250 -0.432287220811 -0.00617955260408 0.00771216372073 0.342041631366 0.715195376394 0.787223165441 0.898405793105 0.925241047297 1.01185917548 1.03572546985 1.10460287019 1.37434986664
26 260 -0.438446885232 -0.00111275384509 0.000816913797285 0.325642483721 0.687374675496 0.790945480494 0.894435775849 0.945095345619 1.00966841853 1.04456024686 1.10805843599 1.36761500821
27 270 -0.405604090036 -0.00301170100571 0.00343143303425 0.343474681719 0.687374675496 0.790945480494 0.894435775849 0.945095345619 1.00966841853 1.04456024686 1.10805843599 1.36761500821
28 280 -0.363411220729 -0.000420899553868 0.0117909048551 0.323400483234 0.709371126824 0.783996373268 0.881786213787 0.92723086825 0.987368762571 1.05849898981 1.12911164336 1.36917054941
29 290 -0.3388294554 -0.00458288418107 0.0148357323887 0.3487039578 0.709371126824 0.783996373268 0.881786213787 0.92723086825 0.987368762571 1.05849898981 1.12911164336 1.36917054941
30 300 -0.322159662031 -0.0090870327105 0.0194930474182 0.327303669496 0.699554745091 0.824762533121 0.852713934749 0.910940590422 0.990656729024 1.05036998617 1.13381617758 1.37957932778
31 310 -0.369815920045 -0.0171143547637 0.00867892141678 0.327667487316 0.699554745091 0.824762533121 0.852713934749 0.910940590422 0.990656729024 1.05036998617 1.13381617758 1.37957932778
32 320 -0.377387811828 -0.0113902009337 0.00704055021901 0.331892925373 0.691925845591 0.826639866968 0.855681679803 0.886638883285 0.971614012852 1.04181012828 1.11259290187 1.43259219927
33 330 -0.403460121651 -0.00723503750102 0.00713449472888 0.341013066977 0.691925845591 0.826639866968 0.855681679803 0.886638883285 0.971614012852 1.04181012828 1.11259290187 1.43259219927
34 340 -0.393594564751 -0.0161121417486 0.0197580860345 0.352937950415 0.695541978148 0.817196441159 0.866514979913 0.904003937795 0.928324449348 1.01973502872 1.13106496315 1.44892589193
35 350 -0.398009531552 -0.00722333146424 0.0258300234651 0.358944934088 0.695541978148 0.817196441159 0.866514979913 0.904003937795 0.928324449348 1.01973502872 1.13106496315 1.44892589193
36 360 -0.407636720527 -0.00752039934763 0.0089530717534 0.354220469505 0.672041472849 0.789337155814 0.864402831775 0.921994983726 0.947123250103 1.01670503638 1.1469310753 1.44286438526
37 370 -0.406975196414 -0.00410236457645 0.00648713567168 0.317649533205 0.672041472849 0.789337155814 0.864402831775 0.921994983726 0.947123250103 1.01670503638 1.1469310753 1.44286438526
38 380 -0.392979669923 -0.0116867772681 0.0183312478935 0.332915031597 0.681850288492 0.81550359465 0.882201665576 0.917391681726 0.990607910795 1.00386310973 1.11794955832 1.41819970518
39 390 -0.432005221547 -0.0105997981762 0.0244216860609 0.318576886008 0.681850288492 0.81550359465 0.882201665576 0.917391681726 0.990607910795 1.00386310973 1.11794955832 1.41819970518
