%  columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=305655, Mon Feb 22 19:32:43 2016
0 0 0.0 0 0 0.0 1 1 1 1 1 1 1
1 9 -0.0516434757034 -0.00280621026438 0.00303696122447 0.0611490166307 1 1 1 1 1 1 1
2 18 -0.111633274046 -0.00849841649349 0.00855801473338 0.104696939736 1 1 1 1 1 1 1
3 27 -0.115978652798 -0.00846511702055 0.0572449187015 0.149821400698 1 1 1 1 1 1 1
4 36 -0.103465722485 -0.00685699146899 0.00108867584221 0.202910942578 0.866507710335 0.913948544189 0.951281999622 0.969492481086 1.00272264848 1.04997453619 1.20876387124
5 45 -0.105770638723 -0.012019311926 0.015014534085 0.28224121728 0.866507710335 0.913948544189 0.951281999622 0.969492481086 1.00272264848 1.04997453619 1.20876387124
6 54 -0.13556027103 -0.00168496505431 0.00175649881828 0.27727663029 0.790223824488 0.906871835878 0.954690353861 0.972120678667 1.02970398855 1.07829349281 1.21394824198
7 63 -0.163103474571 -0.0155338469857 0.011650200461 0.25977023582 0.790223824488 0.906871835878 0.954690353861 0.972120678667 1.02970398855 1.07829349281 1.21394824198
8 72 -0.145428536165 -0.0154287224515 0.00550182508738 0.275618255311 0.782137846424 0.913348784626 0.930930036546 1.01262546912 1.04016172415 1.06186922258 1.20520149972
9 81 -0.127404469713 -0.00894775533272 0.00638525790054 0.228523181654 0.782137846424 0.913348784626 0.930930036546 1.01262546912 1.04016172415 1.06186922258 1.20520149972
10 90 -0.109286531738 -0.0198700364825 0.00625558088115 0.233598272641 0.857251502336 0.883903862104 0.906382875633 1.00365713297 1.03960471461 1.07270791495 1.19310352991
11 99 -0.105970139317 -0.00945040829136 0.0215289492287 0.301238867617 0.857251502336 0.883903862104 0.906382875633 1.00365713297 1.03960471461 1.07270791495 1.19310352991
12 108 -0.130820857312 -0.00822582171444 0.00593820186807 0.336320255146 0.782168693666 0.811450414056 0.888324118694 1.01226964287 1.02669440087 1.11542422824 1.27187978548
13 117 -0.183921527592 -0.0621911279855 0.00417771887508 0.365519041399 0.782168693666 0.811450414056 0.888324118694 1.01226964287 1.02669440087 1.11542422824 1.27187978548
14 126 -0.191044289773 -0.0308160073462 0.0240005177883 0.363073617048 0.756765686765 0.812865124593 0.839163858097 0.986782315877 1.02133835512 1.11983626286 1.33845260418
15 135 -0.185556598018 -0.00896422035789 0.0114285763879 0.381178314824 0.756765686765 0.812865124593 0.839163858097 0.986782315877 1.02133835512 1.11983626286 1.33845260418
16 144 -0.200881456084 -0.0531087006944 0.0284700467479 0.398411338314 0.735610464358 0.787898568589 0.832471573078 0.981609201827 1.02167968963 1.10796534266 1.38206763819
17 153 -0.277992009041 -0.00262563476313 0.000328530995727 0.41875766076 0.735610464358 0.787898568589 0.832471573078 0.981609201827 1.02167968963 1.10796534266 1.38206763819
18 162 -0.307997211511 -0.010839249772 0.00929965154719 0.409087189137 0.727109333294 0.749571997523 0.834221604763 0.910969481451 1.022900161 1.11317048081 1.44851285713
19 171 -0.286034451848 -0.00194628863905 0.00484366293238 0.426347493809 0.727109333294 0.749571997523 0.834221604763 0.910969481451 1.022900161 1.11317048081 1.44851285713
20 180 -0.290273615676 -0.00242677052115 0.00449050928875 0.434433953628 0.71042251667 0.744858641635 0.857748213077 0.942793138063 1.00062085829 1.11945532293 1.43578279398
21 189 -0.302440900876 -0.00118988317544 0.00177193126056 0.424731651344 0.71042251667 0.744858641635 0.857748213077 0.942793138063 1.00062085829 1.11945532293 1.43578279398
22 198 -0.304846901184 -0.00308374976073 0.0384263362114 0.422349732726 0.688993379812 0.751529704716 0.858118067246 0.928197708286 1.02553178156 1.14075713713 1.41757939517
23 207 -0.317999712381 -0.0135408774428 0.00435983681288 0.432709935157 0.688993379812 0.751529704716 0.858118067246 0.928197708286 1.02553178156 1.14075713713 1.41757939517
24 216 -0.313099045546 -0.016011349177 0.00114873202723 0.446683061932 0.656539667701 0.746620030114 0.866755667503 0.96754820654 1.00983647709 1.11882736871 1.43267403299
25 225 -0.308126843023 -0.0100705641979 0.0271796885996 0.453051766789 0.656539667701 0.746620030114 0.866755667503 0.96754820654 1.00983647709 1.11882736871 1.43267403299
26 234 -0.318854155296 -0.0125699058881 0.00269866726137 0.447355026933 0.649255348036 0.730560542076 0.869177422341 0.989667630874 1.00216579238 1.09383976558 1.4522450441
27 243 -0.312347431309 -0.00489736715512 0.141056057837 0.482198467985 0.649255348036 0.730560542076 0.869177422341 0.989667630874 1.00216579238 1.09383976558 1.4522450441
28 252 -0.308079007749 -0.010744579834 0.1621382374 0.479603979993 0.625476688838 0.740205945717 0.859790095794 0.966265661075 1.00413217654 1.09023544086 1.48022666798
29 261 -0.305394761187 -0.00667999242027 0.00035779971046 0.467033390128 0.625476688838 0.740205945717 0.859790095794 0.966265661075 1.00413217654 1.09023544086 1.48022666798
30 270 -0.299907833556 -0.00110703797534 0.0062805055454 0.453500692188 0.599966421736 0.792374872592 0.846121591984 0.994376772104 1.0058658212 1.10217193149 1.44254165414
31 279 -0.331798477156 -0.0140612884609 0.00411165362599 0.446167430295 0.599966421736 0.792374872592 0.846121591984 0.994376772104 1.0058658212 1.10217193149 1.44254165414
32 288 -0.372307149131 -0.00538690715285 0.0076612263908 0.453073103822 0.577567383087 0.79988204719 0.829877147589 0.962056577305 1.02196094641 1.1052591242 1.46504395256
33 297 -0.392685761097 -0.0188655547845 0.00109476247312 0.421468749368 0.577567383087 0.79988204719 0.829877147589 0.962056577305 1.02196094641 1.1052591242 1.46504395256
34 306 -0.429411405108 -0.0340634303932 0.0131882539793 0.425413305648 0.577046357892 0.795200834344 0.824543832903 0.956898123396 1.03310981681 1.12299309126 1.45283075627
35 315 -0.449271899516 -0.0425219229829 0.00012337347343 0.449318935452 0.577046357892 0.795200834344 0.824543832903 0.956898123396 1.03310981681 1.12299309126 1.45283075627
36 324 -0.460307978529 -0.0102324781402 0.010776629778 0.40990017612 0.572443648106 0.75432668418 0.849971551188 0.985120443419 1.09170534212 1.14532696856 1.38086609723
37 333 -0.456221747791 -0.00177348667525 0.0175070470481 0.451829720661 0.572443648106 0.75432668418 0.849971551188 0.985120443419 1.09170534212 1.14532696856 1.38086609723
38 342 -0.467851165624 -0.0323174206709 0.00156071537122 0.448103396276 0.54261802965 0.723105101233 0.821119114529 0.957061406315 1.12281238762 1.19854300084 1.37668753467
39 351 -0.466597305584 -0.0427946109183 0.00136886298679 0.439505805589 0.54261802965 0.723105101233 0.821119114529 0.957061406315 1.12281238762 1.19854300084 1.37668753467
40 360 -0.49077711196 -0.0183850775967 0.00287448388189 0.43908210208 0.532393490045 0.752724796542 0.807348351207 0.934617685549 1.10147990779 1.19991766774 1.40412982928
41 369 -0.492593970854 -0.00650020484299 0.0250555950522 0.422607200662 0.532393490045 0.752724796542 0.807348351207 0.934617685549 1.10147990779 1.19991766774 1.40412982928
42 378 -0.475551409845 -0.0212952681734 0.012071940401 0.43504080641 0.515359902122 0.748953050272 0.828422971318 0.944193925255 1.10781714616 1.22055560806 1.3706465227
43 387 -0.446136189532 -9.18023318576e-06 0.00296427616167 0.434200478447 0.515359902122 0.748953050272 0.828422971318 0.944193925255 1.10781714616 1.22055560806 1.3706465227
44 396 -0.438621719948 -0.0124345892483 0.0170783310667 0.473391927215 0.512052576567 0.746763728968 0.796786428304 0.9673302663 1.1099321494 1.18665957532 1.40336713355
45 405 -0.472837565094 -0.00097665118135 0.00105035404703 0.454592513144 0.512052576567 0.746763728968 0.796786428304 0.9673302663 1.1099321494 1.18665957532 1.40336713355
46 414 -0.546815315573 -0.014368735175 0.0205280028037 0.440391011201 0.478862119476 0.731955741264 0.761244653978 0.959498649249 1.07740251015 1.23043049077 1.43528583242
47 423 -0.603463829205 -0.0177917103808 0.0239024442531 0.450513194359 0.478862119476 0.731955741264 0.761244653978 0.959498649249 1.07740251015 1.23043049077 1.43528583242
48 432 -0.628374956152 -0.0812052524076 0.00676327383857 0.488044475196 0.438871571196 0.70338994827 0.73722640822 0.934268274269 1.10061913922 1.19575568028 1.50169244616
49 441 -0.627949086649 -0.0504102984151 0.0201508048107 0.486037258403 0.438871571196 0.70338994827 0.73722640822 0.934268274269 1.10061913922 1.19575568028 1.50169244616
50 450 -0.640970591627 -0.00407694795508 0.00225602154679 0.503837171937 0.411094598468 0.696425022486 0.715395741178 0.933719291195 1.08766782378 1.19632821814 1.5323668417
51 459 -0.651068881094 -0.118228440741 0.0148603286703 0.533695845085 0.411094598468 0.696425022486 0.715395741178 0.933719291195 1.08766782378 1.19632821814 1.5323668417
52 468 -0.637731801364 -0.0214800934131 0.0283023357144 0.513307323171 0.42334007541 0.666972160548 0.73263536517 0.941332177284 1.06490130818 1.20290670781 1.54015295586
53 477 -0.642817262888 -0.113897197284 0.00581900141049 0.517115322348 0.42334007541 0.666972160548 0.73263536517 0.941332177284 1.06490130818 1.20290670781 1.54015295586
54 486 -0.660060700313 -0.0904236955246 0.0151440068304 0.541537234479 0.411309519558 0.646480307831 0.715359052388 0.888970994701 1.01543982119 1.21351832027 1.61466248589
55 495 -0.676460141067 -0.112734802135 0.0415291206498 0.537414123177 0.411309519558 0.646480307831 0.715359052388 0.888970994701 1.01543982119 1.21351832027 1.61466248589
56 504 -0.60640846485 -0.103677248024 0.031314456045 0.571309529514 0.415188000658 0.641618936689 0.747751447958 0.852945049857 1.01530909332 1.21022971397 1.62289496352
57 513 -0.604207502342 -0.151850030488 0.0245919600744 0.548028013539 0.415188000658 0.641618936689 0.747751447958 0.852945049857 1.01530909332 1.21022971397 1.62289496352
58 522 -0.599442630008 -0.00017624066529 0.0390699465788 0.524353754449 0.394896950222 0.625326118862 0.777813004139 0.877555072032 0.962964418961 1.24258209742 1.61450206841
