25 -62
-33 -42
-230 -51
-457 0
277 7
255 17
293 6
191 27
279 3
283 17
282 2
238 31
279 16
271 11
266 2
298 12
282 15
259 21
258 10
243 -25
210 -67
153 -43
75 -48
31 -56
-24 -53
-220 -73
-512 -28
274 23
270 22
284 -1
268 14
253 13
241 0
268 4
275 -4
266 17
241 -6
229 -4
219 -9
202 -83
204 -78
208 -25
221 -18
221 -44
180 -32
99 -42
78 -43
52 -115
-109 -79
-661 -34
262 36
281 8
279 30
280 -1
273 16
289 2
271 31
268 13
259 18
252 3
239 -10
244 -3
221 -19
172 -62
101 -42
-4 -47
-357 -53
-328 3
-169 18
279 32
265 -13
244 -26
220 -12
225 -2
217 -78
156 -39
62 -55
32 -45
-15 -33
-191 -43
-502 -4
269 8
280 17
269 20
274 16
271 8
239 0
240 -4
231 -4
232 -7
220 -71
219 -55
153 -33
74 -42
35 -100
-102 -41
-615 -38
303 22
278 20
272 31
267 2
275 11
279 2
275 9
252 -7
249 -1
252 -6
240 -10
236 2
242 -3
236 -1
225 -12
228 -36
228 -10
181 -20
191 -28
131 -54
28 -123
-127 -63
-621 -37
290 33
276 21
282 18
282 13
272 5
266 13
258 -13
260 7
288 3
273 10
273 9
247 -9
256 -19
197 -27
143 -44
146 -38
70 -42
32 -71
-19 -47
-655 -60
-12 17
264 11
249 4
257 15
267 14
249 -57
208 -25
156 -34
86 -39
42 -109
-104 -42
-623 -38
281 32
280 22
275 29
260 14
273 18
255 1
260 19
250 4
239 -1
219 -9
205 -29
144 -96
49 -35
23 -59
-33 -43
-210 -45
-463 -4
80 11
-183 12
275 23
283 -18
268 -28
266 -7
243 -16
200 -80
160 -31
67 -36
24 -50
-31 -49
-636 -43
98 8
279 33
273 1
282 32
273 1
299 34
295 6
259 17
250 -13
253 -17
225 -5
220 -11
173 -60
84 -38
61 -54
36 -54
-23 -49
-183 -51
-510 -22
-310 -1
253 -15
256 9
272 8
272 1
255 -22
253 7
282 8
242 14
231 -6
225 -14
181 -25
118 -54
14 -66
-29 -52
-676 -48
272 25
286 0
252 29
273 0
227 22
288 2
262 14
253 -17
225 -9
217 -13
166 -69
79 -76
58 -61
19 -48
-37 -46
-222 -54
-460 -12
264 18
273 -40
237 -5
244 -13
197 -30
135 -73
51 -36
11 -64
-24 -49
-227 -49
-443 0
272 -1
290 18
284 6
269 2
251 -21
271 1
279 -1
257 3
265 0
262 13
279 3
269 19
266 2
275 6
262 11
246 2
255 -2
243 -1
249 -17
197 -35
212 -73
143 -85
68 -55
25 -65
-28 -44
-631 -38
68 7
271 31
-320 -3
274 22
275 31
262 -4
261 6
281 15
258 17
249 9
272 9
239 -14
244 -51
245 7
258 -21
221 -30
179 -28
108 -42
6 -71
38 -43
-182 -67
-507 -16
287 -4
270 24
259 0
260 -10
250 -1
243 -13
199 -77
148 -42
68 -52
18 -98
-12 -53
-235 -55
-502 -33
282 12
278 -20
282 26
271 4
239 12
250 -16
248 -62
217 -34
152 -25
158 -33
92 -73
41 -42
-1 -62
-263 -61
-421 -3
293 24
282 -1
267 2
275 8
302 34
273 15
268 2
270 0
271 28
292 -2
270 -4
260 4
282 -1
266 0
269 13
261 17
257 5
279 11
265 3
263 19
249 -6
264 15
250 -15
